产品编码,产品名称,产品参数,产品类型,价格,平均得分,好评率,差评率,好评数,中评数,差评数,追评数
sku_id,name,parameters2,brand,price,average_score,good_rate,poor_rate,good_count,general_count,poor_count,after_count
10721956072,正版包邮 五代史通俗演义 全本典藏  蔡东藩 著 北方文艺 中国古典小说 中国古代通俗,"[{""店铺： "":""国教图书专营店""},{""出版社：\n                    "":[""北方文艺""]},""ISBN：9787531729419"",""商品编码：10721956072"",""包装：平装"",""开本：16"",""出版时间：2013-01-01""]",图书,15.4,5,1,0,10,0,0,0
11889722816,蔡天新诗选,"[{""店铺： "":""闻知图书专营店""},{""出版社：\n                    "":[""五洲传播出版社""]},""ISBN：9787508525150"",""商品编码：11889722816""]",图书,69.8,5,1,0,0,0,0,0
27211318028,数学与人类文明 商务印书馆 蔡天新 9787100087438,"[{""店铺： "":""新图文轩图书专营店""},{""出版社：\n                    "":[""商务印书馆""]},""ISBN：9787100087438"",""商品编码：27211318028"",""包装：精装"",""出版时间：2012-08-01""]",图书,39,5,1,0,0,0,0,0
16889244111,数学简史 蔡天新 著 中信出版社,"[{""店铺： "":""鸿图博华图书专营店""},{""出版社：\n                    "":[""中信出版社""]},""ISBN：9787508679464"",""商品编码：16889244111""]",图书,42,5,1,0,1,0,0,0
26494579823,新华书店正版 数学简史 蔡天新著 中信出版社 科普读物 书,"[{""店铺： "":""福建新华书店旗舰店""},{""出版社：\n                    "":[""中信出版社""]},""ISBN：9787508679464"",""商品编码：26494579823""]",图书,38.9,5,1,0,0,0,0,0
26799515640,"快乐,欢迎你 蔡仁善(韩)曹恩英 绘,王梦君","[{""店铺： "":""典则俊雅图书专营店""},{""出版社：\n                    "":[""电子工业出版社""]},""ISBN：9787121225321"",""商品编码：26799515640"",""包装：平装"",""出版时间：2014-03-01""]",图书,13.3,5,1,0,0,0,0,0
26444462589,正版书籍 招贴设计(蔡颖君);本科教材;本科艺术设计,"[{""店铺： "":""金渊清亚图书专营店""},{""出版社：\n                    "":[""化学工业出版社""]},""ISBN：9787122275042"",""商品编码：26444462589"",""包装：平装"",""出版时间：2016-09-01""]",图书,44.1,5,1,0,0,0,0,0
27213305109,"施尼茨勒读本 (奥地利)施尼茨勒,蔡鸿君 ,韩瑞祥","[{""店铺： "":""盛德伟业图书专营店""},{""出版社：\n                    "":[""人民文学出版社""]},""ISBN：9787020080168"",""商品编码：27213305109"",""包装：平装""]",图书,25.4,5,1,0,0,0,0,0
27261043409,致命绑架 [美]T.R.蕾根   席煦    蔡君梅  校译,"[{""店铺： "":""智胜图书专营店""},{""出版社：\n                    "":[""上海文艺出版社""]},""ISBN：9787532163212"",""商品编码：27261043409"",""包装：平装-胶订"",""出版时间：2017-06-01""]",图书,32.4,5,1,0,0,0,0,0
13868570083,中国当代绘画范本：蔡兵,"[{""店铺： "":""悦读时代图书专营店""},{""出版社：\n                    "":[""天津人民美术出版社""]},""ISBN：9787530560488"",""商品编码：13868570083"",""包装：平装"",""出版时间：2014-05-01""]",图书,28.8,5,1,0,0,0,0,0
18425470665,嫦娥奔月 蔡峰编绘 青春与动漫绘本 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""上海人民美术出版社""]},""ISBN：9787558603501"",""商品编码：18425470665"",""开本：12开"",""出版时间：2017-07-01"",""页数：37""]",图书,23.4,5,1,0,0,0,0,0
18424991869,鲤鱼跳龙门 蔡峰编绘 青春与动漫绘本 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""上海人民美术出版社""]},""ISBN：9787558603754"",""商品编码：18424991869"",""开本：12开"",""出版时间：2017-07-01"",""页数：37""]",图书,22,5,1,0,5,0,0,0
18425482248,促织 蔡峰编绘 青春与动漫绘本 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""上海人民美术出版社""]},""ISBN：9787558603723"",""商品编码：18425482248"",""开本：12开"",""出版时间：2017-07-01"",""页数：37""]",图书,22,5,1,0,3,0,0,0
1432861965,韩寒MOOK5 在这复杂世界里+皮囊(精  套装2册 韩寒特别监制 蔡崇达 文学 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""天津人民出版社""]},""ISBN：9787201088945"",""商品编码：1432861965"",""开本：32开"",""出版时间：2014-12-01"",""页数：264"",""字数：146000""]",图书,73.3,5,1,0,20,0,0,0
10102344184,【中信书店皮囊  蔡崇达  现当代文学散文集 莫言韩寒白岩松等知名作家推荐,"[{""店铺： "":""中信书店""},{""出版社：\n                    "":[""天津人民出版社""]},""ISBN：9787201088945"",""商品编码：10102344184"",""用纸：胶版纸"",""页数：280"",""字数：146000""]",图书,26.6,5,0.993,0.005,300,1,2,0
10110034168,冷拼与食品雕刻,"[{""店铺： "":""中关村图书大厦图书音像专营店""},{""出版社：\n                    "":[""国家知识产权局知识产权出版社""]},""ISBN：9787513036696"",""商品编码：10110034168"",""出版时间：2015-08-01""]",图书,16,5,1,0,0,0,0,0
10267507644,冷拼与食品雕刻-国家中职示范校烹饪专业课程系列,"[{""店铺： "":""西单图书大厦专营店""},{""出版社：\n                    "":[""国家知识产权局知识产权出版社""]},""ISBN：9787513036694"",""商品编码：10267507644"",""丛书名：\n            "",""\n  "",""出版时间：2015-08-01""]",图书,15.6,5,1,0,0,0,0,0
10110023475,冷拼与食品雕刻,"[{""店铺： "":""中关村图书大厦旗舰店""},{""出版社：\n                    "":[""国家知识产权局知识产权出版社""]},""ISBN：9787513036690"",""商品编码：10110023475"",""出版时间：2015-08-01""]",图书,16,5,1,0,0,0,0,0
11271986756,"[正版二手] 网络协议分析 寇晓蕤,罗军勇,蔡延荣著 [满49包邮]","[{""店铺： "":""独峰书院图书专营店""},{""出版社：\n                    "":[""机械工业出版社""]},""ISBN：9787111268321"",""商品编码：11271986756"",""包装：平装"",""出版时间：2009-08-01""]",图书,14.9,5,1,0,0,0,0,0
10934859102,吕氏春秋,"[{""店铺： "":""文轩网教育考试专营店""},{""出版社：\n                    "":[""中国工人出版社""]},""ISBN：9787500864899"",""商品编码：10934859102"",""出版时间：2016-08-01""]",图书,16.5,5,1,0,1,0,0,0
11272124457,"[正版二手] 汽车构造与原理 (下册 底盘、车身)第2版 蔡兴旺,付晓光 [满49包邮]","[{""店铺： "":""独峰书院图书专营店""},{""出版社：\n                    "":[""暂无""]},""ISBN：9787111286332"",""商品编码：11272124457"",""包装：平装"",""出版时间：2010-01-01""]",图书,14.9,5,1,0,0,0,0,0
19995797039,"中华传统文化经典普及文库：大学 中庸 [春秋] 曾参,[春秋] 子思；蔡晓峰 注","[{""店铺： "":""智胜图书专营店""},{""出版社：\n                    "":[""中国工人出版社""]},""ISBN：9787500864851"",""商品编码：19995797039"",""包装：平装"",""出版时间：2016-08-01""]",图书,17.9,5,1,0,0,0,0,0
25975987170,中华传统文化经典普及文库—阅微草堂笔记 纪昀；蔡晓峰 注,"[{""店铺： "":""盛德伟业图书专营店""},{""出版社：\n                    "":[""工人出版社""]},""ISBN：9787500864875"",""商品编码：25975987170"",""包装：平装-胶订"",""出版时间：2017-12-01""]",图书,16.9,5,1,0,0,0,0,0
27204413322,,"[{""店铺： "":""悦然图书专营店""},{""出版社：\n                    "":[""工人出版社""]},""ISBN：9787500864875"",""商品编码：27204413322"",""包装：平装-胶订"",""出版时间：2017-12-01""]",图书,16.4,5,1,0,0,0,0,0
26145661711,SolidWorks 2008中文版基础教程 9787115185662,"[{""店铺： "":""中颐图书专营店""},{""出版社：\n                    "":[""人民邮电出版社""]},""ISBN：9787115185662"",""商品编码：26145661711"",""包装：平装"",""出版时间：2008-10-01""]",图书,19.4,5,1,0,0,0,0,0
27204852461,,"[{""店铺： "":""悦然图书专营店""},{""出版社：\n                    "":[""工人出版社""]},""ISBN：9787500864929"",""商品编码：27204852461"",""包装：平装-胶订"",""出版时间：2017-12-01""]",图书,16.4,5,1,0,0,0,0,0
21378021446,循证结直肠肛管肿瘤学 9787547828519,"[{""店铺： "":""一鸿盛世图书专营店""},{""出版社：\n                    "":[""上海科学技术出版社""]},""ISBN：9787547828519"",""商品编码：21378021446"",""包装：平装"",""出版时间：2016-01-01""]",图书,178.8,5,1,0,0,0,0,0
27181873091,"民间影像：卡察(第3辑) 尹奎友,蔡晓滨 9787807136323","[{""店铺： "":""梅凯瑞图书专营店""},{""出版社：\n                    "":[""山东画报出版社""]},""ISBN：9787807136323"",""商品编码：27181873091"",""包装：平装"",""出版时间：2008-02-01""]",图书,16.8,5,1,0,0,0,0,0
27154223605,中华传统文化经典普及文库—阅微草堂笔记 纪昀；蔡晓峰 注,"[{""店铺： "":""品读天下出版物专营店""},{""出版社：\n                    "":[""工人出版社""]},""ISBN：9787500864875"",""商品编码：27154223605"",""包装：平装-胶订"",""出版时间：2017-12-01""]",图书,16.6,5,1,0,0,0,0,0
27197795397,"SolidWorks 2008中文版基础教程 宋晓梅,张莹,蔡汉明著 9787115185","[{""店铺： "":""梅凯瑞图书专营店""},{""出版社：\n                    "":[""人民邮电出版社""]},""ISBN：9787115185662"",""商品编码：27197795397"",""包装：平装"",""出版时间：2008-10-01""]",图书,17.4,5,1,0,0,0,0,0
27234156736,"汽车构造与原理实训含1DVD第2版 蔡兴旺,付晓光 9787111184966","[{""店铺： "":""梅凯瑞图书专营店""},{""出版社：\n                    "":[""机械工业出版社""]},""ISBN：9787111184966"",""商品编码：27234156736"",""包装：平装"",""出版时间：2008-02-01""]",图书,21.6,5,1,0,0,0,0,0
27205173698,同桌公式(1)/幽默益智系列/知音漫客丛书 蔡晓伟 9787514506068,"[{""店铺： "":""梅凯瑞图书专营店""},{""出版社：\n                    "":[""中国致公""]},""ISBN：9787514506068"",""商品编码：27205173698"",""包装：平装"",""出版时间：2013-08-01""]",图书,5.3,5,1,0,0,0,0,0
11570291,蔡东藩系列·唐史,"[{""出版社：\n                    "":""北京联合出版公司""},{""ISBN：9787550233621"":[]},""版次：1"",""商品编码：11570291"",""包装：平装"",""开本：16开"",""出版时间：2014-12-01"",""用纸：胶版纸"",""页数：419"",""正文语种：中文""]",图书,25.9,5,0.992,0,300,3,0,0
27204497952,中国报人(20世纪中国报人的风采轶事) 蔡晓滨 9787513300865,"[{""店铺： "":""梅凯瑞图书专营店""},{""出版社：\n                    "":[""新星出版社""]},""ISBN：9787513300865"",""商品编码：27204497952"",""包装：平装"",""出版时间：2010-11-01""]",图书,21,5,1,0,0,0,0,0
30222562,清史,[],数字内容,13.99,5,1,0,7,0,0,0
16036377840,"正版 大学物理同步练习 蔡晓鸥,来娴静,梅山孩 西安电子科技大学出版社","[{""店铺： "":""墨砚聚客图书专营店""},{""出版社：\n                    "":[""西安电子科技大学出版社""]},""ISBN：9787560638416"",""商品编码：16036377840"",""包装：平装"",""出版时间：2015-09-01""]",图书,7.6,5,1,0,0,0,0,0
27305036134,中华名城故事--中华经典故事 蔡晓薇著 9787101088878,"[{""店铺： "":""梅凯瑞图书专营店""},{""出版社：\n                    "":[""中华书局""]},""ISBN：9787101088878"",""商品编码：27305036134"",""包装：平装"",""出版时间：2013-01-01""]",图书,14.7,5,1,0,0,0,0,0
27480981542,"二手芊新编实用数控加工手册9787115174307宋晓梅,高伟；蔡汉明","[{""店铺： "":""玄岩璞图书专营店""},{""出版社：\n                    "":[""人民邮电出版社""]},""ISBN：9787115174307"",""商品编码：27480981542"",""包装：平装"",""出版时间：2008-05-01""]",图书,30.7,5,1,0,0,0,0,0
27215482066,张网结网——一个互联网创业的故事 蔡晓寒 9787121096846,"[{""店铺： "":""梅凯瑞图书专营店""},{""出版社：\n                    "":[""电子工业出版社""]},""ISBN：9787121096846"",""商品编码：27215482066"",""包装：平装"",""出版时间：2010-01-01""]",图书,23.4,5,1,0,0,0,0,0
27294576262,"酒店服务技能与实训 贾晓龙,蔡洪胜 9787302284871","[{""店铺： "":""梅凯瑞图书专营店""},{""出版社：\n                    "":[""清华大学出版社""]},""ISBN：9787302284871"",""商品编码：27294576262"",""包装：平装"",""出版时间：2012-07-01""]",图书,15.6,5,1,0,0,0,0,0
12268557,电气工程师自学成才手册（精通篇）,"[{""出版社：\n                    "":""电子工业出版社""},{""ISBN：9787121331701"":[]},""版次：1"",""商品编码：12268557"",""包装：平装"",""开本：16开"",""出版时间：2018-01-01"",""用纸：胶版纸"",""页数：496"",""字数：735000"",""正文语种：中文""]",图书,88.2,5,1,0,30,0,0,0
1062264659,图解速学PLC技术 蔡杏山等 科技 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""电子工业出版社""]},""ISBN：9787121217180"",""商品编码：1062264659"",""丛书名：\n            "",""\n  "",""开本：16开"",""出版时间：2014-01-01"",""页数：228"",""字数：377610""]",图书,27.1,5,1,0,0,0,0,0
1076392860,电子工程师自学速成入门篇 蔡杏山编 科技 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""人民邮电出版社""]},""ISBN：9787115331458"",""商品编码：1076392860"",""开本：16开"",""出版时间：2014-01-01"",""页数：387"",""字数：669000""]",图书,35.2,5,0.962,0,20,1,0,0
1076392994,电子工程师自学速成提高篇 蔡杏山编 科技 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""人民邮电出版社""]},""ISBN：9787115331953"",""商品编码：1076392994"",""开本：16开"",""出版时间：2014-01-01"",""页数：274"",""字数：475000""]",图书,28.8,5,0.875,0,10,2,0,0
1542427042,图解电子技术一看就懂 蔡杏山主编 科技 书籍,"[{""店铺： "":""文轩网旗舰店""},{""出版社：\n                    "":[""化学工业出版社""]},""ISBN：9787122228123"",""商品编码：1542427042"",""开本：其他"",""出版时间：2015-05-01"",""页数：237"",""字数：379000""]",图书,37.7,5,1,0,0,0,0,0
